order_id,order_date,product_id,qty,discount_percentage,unit_price,store_id
IN-12087,2021-05-17,P-169,2,0.5,89,IK-2
IN-12172,2023-12-02,P-126,1,0.3,4.99,IK-2
IN-12650,2021-01-19,P-109,3,0.4,179,IK-2
IN-12700,2023-03-05,P-42,2,0.5,89.99,IK-2
IN-13445,2021-12-20,P-94,1,0.3,299,IK-2
IN-13578,2023-07-29,P-126,1,0.3,4.99,IK-2
IN-14200,2022-11-16,P-62,1,0.3,179,IK-2
IN-14520,2021-03-01,P-114,3,0.6,99,IK-2
IN-14905,2021-10-18,P-15,1,0.3,999,IK-2
IN-15826,2023-12-02,P-30,2,0.5,24.99,IK-2
IN-16065,2021-04-05,P-58,2,0.5,79.99,IK-2
IN-16257,2022-10-08,P-9,4,0.6,249,IK-2
IN-17170,2021-11-17,P-82,4,0.7,199,IK-2
IN-17646,2023-04-24,P-70,1,0.4,69.99,IK-2
IN-18598,2023-06-06,P-70,1,0.3,69.99,IK-2
IN-18614,2023-02-24,P-116,3,0.4,149,IK-2
IN-19012,2022-05-28,P-101,4,0.5,35,IK-2
IN-19146,2023-11-30,P-162,2,0.5,19.99,IK-2
IN-19371,2022-03-02,P-83,3,0.6,15,IK-2
IN-19425,2021-05-10,P-99,4,0.7,99,IK-2
IN-19475,2023-09-04,P-116,2,0.3,149,IK-2
IN-19997,2021-04-27,P-147,3,0.4,199,IK-2
IN-21353,2022-08-09,P-170,1,0.4,79.99,IK-2
IN-21712,2022-06-21,P-83,2,0.4,15,IK-2
IN-21948,2021-05-02,P-136,3,0.4,199,IK-2
IN-22853,2022-03-30,P-157,3,0.6,9.99,IK-2
IN-23005,2021-12-12,P-5,1,0.4,89.99,IK-2
IN-23037,2023-05-28,P-27,2,0.5,149,IK-2
IN-23185,2021-04-11,P-68,3,0.4,29.99,IK-2
IN-23682,2021-06-07,P-152,1,0.4,59.99,IK-2
IN-23875,2023-06-12,P-147,2,0.5,199,IK-2
IN-24599,2021-01-13,P-15,4,0.7,999,IK-2
IN-25133,2022-12-07,P-26,3,0.6,349,IK-2
IN-25401,2021-10-19,P-25,2,0.5,35,IK-2
IN-26571,2021-11-13,P-158,1,0.3,29.99,IK-2
IN-26974,2022-11-28,P-124,2,0.3,299,IK-2
IN-27756,2022-07-16,P-126,1,0.3,4.99,IK-2
IN-28268,2021-11-28,P-102,1,0.2,4.99,IK-2
IN-28512,2021-10-15,P-75,2,0.5,249,IK-2
IN-28564,2021-04-07,P-103,3,0.6,59.99,IK-2
IN-28695,2023-02-21,P-72,2,0.4,39.99,IK-2
IN-28882,2023-07-16,P-130,2,0.3,149,IK-2
IN-28885,2021-01-17,P-73,3,0.6,799,IK-2
IN-29330,2023-08-24,P-66,4,0.5,5,IK-2
IN-30416,2021-03-12,P-159,3,0.4,149,IK-2
IN-30420,2021-09-08,P-69,3,0.4,5.99,IK-2
IN-30524,2022-07-03,P-44,2,0.4,59.99,IK-2
IN-30969,2021-05-06,P-115,3,0.4,79.99,IK-2
IN-31207,2023-07-02,P-53,4,0.6,69.99,IK-2
IN-31366,2023-06-29,P-65,4,0.6,10,IK-2
IN-31606,2023-11-30,P-141,2,0.5,39,IK-2
IN-32469,2023-08-02,P-56,3,0.4,7.99,IK-2
IN-32758,2022-07-07,P-104,3,0.6,349,IK-2
IN-32981,2022-05-14,P-98,4,0.7,199,IK-2
IN-33307,2022-01-22,P-77,2,0.5,9.99,IK-2
IN-33484,2023-09-28,P-96,4,0.7,249,IK-2
IN-33883,2023-09-26,P-9,1,0.3,249,IK-2
IN-34003,2022-03-20,P-78,2,0.4,329,IK-2
IN-34164,2022-02-18,P-2,2,0.4,29.99,IK-2
IN-34843,2023-08-11,P-68,3,0.4,29.99,IK-2
IN-34974,2023-04-23,P-133,4,0.7,159,IK-2
IN-35419,2022-01-20,P-137,4,0.7,79.99,IK-2
IN-35421,2022-05-31,P-77,2,0.5,9.99,IK-2
IN-35434,2022-03-14,P-111,3,0.6,89,IK-2
IN-35842,2023-10-29,P-164,4,0.6,39.99,IK-2
IN-35936,2022-12-24,P-72,3,0.6,39.99,IK-2
IN-35967,2022-05-24,P-7,1,0.4,59.99,IK-2
IN-36385,2022-07-01,P-49,1,0.4,229,IK-2
IN-36626,2023-07-10,P-11,3,0.6,24.99,IK-2
IN-37812,2022-07-24,P-13,4,0.6,699,IK-2
IN-38926,2023-04-08,P-17,1,0.2,279,IK-2
IN-39445,2023-11-26,P-18,4,0.5,45,IK-2
IN-39815,2023-05-04,P-6,2,0.4,24.99,IK-2
IN-39883,2022-12-15,P-4,2,0.4,79.99,IK-2
IN-40279,2023-05-29,P-8,1,0.2,99.99,IK-2
IN-40737,2023-04-12,P-7,2,0.5,59.99,IK-2
IN-40882,2023-06-15,P-6,4,0.5,24.99,IK-2
IN-40977,2023-06-04,P-3,4,0.5,199,IK-2
IN-40988,2022-02-10,P-2,1,0.4,29.99,IK-2
IN-41456,2023-05-28,P-12,1,0.4,69.99,IK-2
IN-43576,2020-05-30,P-11,3,0.6,24.99,IK-2
IN-43991,2020-04-14,P-18,3,0.4,45,IK-2
IN-44583,2020-12-08,P-19,1,0.4,89.99,IK-2
IN-45042,2021-03-30,P-20,1,0.4,199,IK-2
IN-45064,2021-04-14,P-21,1,0.4,129,IK-2
IN-45205,2020-03-20,P-20,2,0.4,199,IK-2
IN-46224,2021-02-22,P-9,4,0.6,249,IK-2
IN-46863,2019-02-13,P-3,2,0.4,199,IK-2
IN-47431,2021-09-07,P-6,3,0.4,24.99,IK-2
IN-48436,2021-05-01,P-2,2,0.3,29.99,IK-2
IN-48989,2020-09-12,P-16,4,0.7,129,IK-2
IN-49306,2020-08-01,P-24,2,0.3,49.99,IK-2
IN-49691,2019-06-25,P-20,4,0.5,199,IK-2
IN-49981,2019-08-31,P-15,3,0.6,999,IK-2
IN-50439,2019-11-20,P-9,3,0.5,249,IK-2
IN-1707,2022-01-28,P-7,1,0.4,59.99,IK-2
IN-4404,2022-11-26,P-46,3,0.5,24.99,IK-2
IN-4952,2022-10-02,P-160,3,0.4,149,IK-2
IN-5941,2021-04-27,P-106,2,0.5,19.99,IK-2
IN-6410,2023-06-07,P-25,3,0.4,35,IK-2
IN-6772,2021-03-01,P-113,3,0.4,199,IK-2
IN-7333,2021-05-19,P-160,2,0.4,149,IK-2
IN-8733,2023-08-15,P-12,3,0.5,69.99,IK-2
IN-12212,2022-11-27,P-152,4,0.6,59.99,IK-2
IN-14190,2021-04-10,P-42,2,0.5,89.99,IK-2
IN-14691,2021-09-11,P-58,1,0.4,79.99,IK-2
IN-17869,2023-09-16,P-2,2,0.3,29.99,IK-2
IN-18994,2021-02-07,P-10,2,0.4,6.99,IK-2
IN-20315,2022-04-27,P-107,4,0.5,199,IK-2
IN-20571,2021-06-02,P-47,4,0.5,3.99,IK-2
IN-23066,2023-10-08,P-2,3,0.4,29.99,IK-2
IN-23106,2022-08-23,P-110,4,0.5,299,IK-2
IN-24465,2023-03-12,P-59,3,0.6,49.99,IK-2
IN-26549,2021-08-11,P-27,2,0.3,149,IK-2
IN-26948,2022-01-18,P-80,4,0.6,99,IK-2
IN-27180,2021-09-15,P-21,1,0.4,129,IK-2
IN-27764,2023-07-29,P-144,2,0.5,149,IK-2
IN-28668,2021-01-10,P-77,4,0.5,9.99,IK-2
IN-28886,2023-08-13,P-41,3,0.5,149,IK-2
IN-29941,2022-11-21,P-15,4,0.6,999,IK-2
IN-32017,2022-05-18,P-9,4,0.6,249,IK-2
IN-32332,2022-11-12,P-61,4,0.6,9.99,IK-2
IN-32506,2023-10-10,P-120,4,0.6,129,IK-2
IN-32855,2022-05-24,P-160,2,0.5,149,IK-2
IN-32944,2023-06-06,P-168,4,0.6,199,IK-2
IN-33339,2023-02-18,P-137,3,0.6,79.99,IK-2
IN-33542,2023-10-22,P-15,3,0.6,999,IK-2
IN-34069,2022-04-16,P-156,1,0.4,129,IK-2
IN-35057,2023-09-23,P-99,2,0.3,99,IK-2
IN-35522,2022-06-20,P-14,2,0.4,29.99,IK-2
IN-35577,2023-04-14,P-27,1,0.4,149,IK-2
IN-35811,2022-06-15,P-99,3,0.6,99,IK-2
IN-36438,2023-09-12,P-8,1,0.3,99.99,IK-2
IN-36568,2022-02-07,P-19,2,0.3,89.99,IK-2
IN-37841,2022-01-19,P-13,2,0.5,699,IK-2
IN-38767,2023-03-19,P-24,1,0.4,49.99,IK-2
IN-38794,2023-05-26,P-8,2,0.4,99.99,IK-2
IN-39786,2023-04-10,P-11,2,0.5,24.99,IK-2
IN-40050,2023-08-05,P-24,3,0.6,49.99,IK-2
IN-41592,2022-11-12,P-13,2,0.5,699,IK-2
IN-41727,2022-06-27,P-21,1,0.3,129,IK-2
IN-41785,2023-05-06,P-20,1,0.2,199,IK-2
IN-42387,2023-08-17,P-25,3,0.6,35,IK-2
IN-43216,2022-11-12,P-6,1,0.2,24.99,IK-2
IN-43527,2020-12-11,P-5,4,0.7,89.99,IK-2
IN-43698,2019-05-27,P-12,3,0.6,69.99,IK-2
IN-43838,2020-08-16,P-4,4,0.5,79.99,IK-2
IN-43940,2019-10-01,P-22,2,0.3,159,IK-2
IN-44338,2019-07-07,P-22,1,0.2,159,IK-2
IN-44808,2020-07-04,P-24,3,0.5,49.99,IK-2
IN-45751,2019-01-30,P-8,4,0.7,99.99,IK-2
IN-45861,2021-03-07,P-16,3,0.5,129,IK-2
IN-46092,2021-01-15,P-6,4,0.7,24.99,IK-2
IN-46481,2021-04-07,P-25,2,0.5,35,IK-2
IN-46792,2021-03-17,P-2,1,0.3,29.99,IK-2
IN-47159,2019-01-02,P-20,3,0.6,199,IK-2
IN-47406,2019-09-15,P-25,4,0.5,35,IK-2
IN-47415,2020-06-16,P-24,4,0.7,49.99,IK-2
IN-47850,2021-11-21,P-19,2,0.5,89.99,IK-2
IN-47875,2020-07-09,P-20,4,0.5,199,IK-2
IN-47977,2020-08-12,P-13,1,0.3,699,IK-2
IN-48049,2021-08-12,P-9,1,0.2,249,IK-2
IN-48369,2021-08-18,P-5,4,0.7,89.99,IK-2
IN-48765,2019-09-12,P-10,3,0.6,6.99,IK-2
IN-49047,2021-08-03,P-23,1,0.4,9.99,IK-2
IN-49178,2020-07-05,P-6,2,0.5,24.99,IK-2
IN-49208,2021-06-14,P-16,4,0.6,129,IK-2
IN-49233,2019-10-25,P-5,3,0.6,89.99,IK-2
IN-49338,2019-11-23,P-16,4,0.6,129,IK-2
IN-50214,2020-10-21,P-20,4,0.5,199,IK-2
IN-50329,2020-10-14,P-18,4,0.7,45,IK-2
IN-257,2022-04-27,P-24,3,0.4,49.99,IK-2
IN-1296,2021-07-14,P-172,3,0.5,899,IK-2
IN-5357,2021-06-20,P-91,1,0.3,119,IK-2
IN-6117,2023-02-09,P-58,1,0.4,79.99,IK-2
IN-6342,2022-04-19,P-81,2,0.5,999,IK-2
IN-6650,2022-08-28,P-6,2,0.3,24.99,IK-2
IN-8226,2021-08-06,P-22,3,0.4,159,IK-2
IN-11002,2023-08-29,P-72,2,0.3,39.99,IK-2
IN-12098,2022-08-04,P-91,2,0.3,119,IK-2
IN-12992,2023-02-27,P-11,2,0.3,24.99,IK-2
IN-14534,2022-09-19,P-115,1,0.2,79.99,IK-2
IN-15030,2021-10-12,P-147,4,0.6,199,IK-2
IN-15583,2022-12-10,P-172,1,0.2,899,IK-2
IN-17130,2023-09-03,P-22,3,0.4,159,IK-2
IN-18186,2023-06-18,P-33,2,0.4,49.99,IK-2
IN-18338,2022-05-10,P-174,1,0.2,19.99,IK-2
IN-18888,2021-07-01,P-65,3,0.6,10,IK-2
IN-19066,2023-01-16,P-30,3,0.5,24.99,IK-2
IN-19334,2022-02-05,P-127,3,0.5,29.99,IK-2
IN-21251,2021-07-26,P-154,4,0.7,29.99,IK-2
IN-21523,2022-04-22,P-161,1,0.2,149,IK-2
IN-23588,2021-02-26,P-160,3,0.6,149,IK-2
IN-25481,2022-05-06,P-67,2,0.5,179,IK-2
IN-27586,2022-07-09,P-27,4,0.7,149,IK-2
IN-27664,2022-10-27,P-95,1,0.3,399,IK-2
IN-27933,2023-10-22,P-156,3,0.4,129,IK-2
IN-31347,2022-08-07,P-49,3,0.4,229,IK-2
IN-31992,2022-09-25,P-150,4,0.6,35,IK-2
IN-32174,2022-09-11,P-6,2,0.5,24.99,IK-2
IN-32600,2022-07-21,P-58,3,0.4,79.99,IK-2
IN-32647,2022-12-09,P-110,1,0.4,299,IK-2
IN-32930,2023-05-14,P-45,2,0.5,59.99,IK-2
IN-33155,2022-02-05,P-94,4,0.6,299,IK-2
IN-33403,2023-04-16,P-166,2,0.5,49.99,IK-2
IN-33439,2023-08-03,P-70,1,0.3,69.99,IK-2
IN-34229,2022-11-13,P-101,3,0.4,35,IK-2
IN-34269,2022-07-05,P-139,3,0.5,29.99,IK-2
IN-34357,2023-08-10,P-53,2,0.5,69.99,IK-2
IN-35368,2023-06-04,P-158,3,0.6,29.99,IK-2
IN-35494,2022-09-23,P-86,2,0.4,49.99,IK-2
IN-35622,2023-07-23,P-33,3,0.6,49.99,IK-2
IN-35808,2022-03-21,P-154,3,0.6,29.99,IK-2
IN-35906,2023-03-31,P-154,3,0.5,29.99,IK-2
IN-36011,2023-04-22,P-82,4,0.5,199,IK-2
IN-36231,2023-08-27,P-1,2,0.4,59.99,IK-2
IN-37217,2022-04-24,P-11,1,0.3,24.99,IK-2
IN-37400,2022-12-16,P-19,2,0.5,89.99,IK-2
IN-37813,2023-11-21,P-15,2,0.3,999,IK-2
IN-37931,2022-05-31,P-1,4,0.5,59.99,IK-2
IN-37992,2022-03-07,P-1,4,0.6,59.99,IK-2
IN-38021,2022-04-09,P-3,2,0.3,199,IK-2
IN-38398,2023-06-18,P-12,1,0.3,69.99,IK-2
IN-38473,2023-05-30,P-10,2,0.5,6.99,IK-2
IN-38872,2023-07-23,P-24,4,0.5,49.99,IK-2
IN-39047,2023-12-21,P-4,1,0.3,79.99,IK-2
IN-39696,2023-09-15,P-20,4,0.5,199,IK-2
IN-39834,2022-08-03,P-6,2,0.5,24.99,IK-2
IN-39862,2023-09-25,P-17,3,0.5,279,IK-2
IN-40384,2022-11-12,P-17,4,0.7,279,IK-2
IN-40844,2023-10-02,P-1,4,0.6,59.99,IK-2
IN-41318,2023-04-21,P-6,4,0.6,24.99,IK-2
IN-42189,2023-10-05,P-21,2,0.4,129,IK-2
IN-42507,2022-10-03,P-17,2,0.5,279,IK-2
IN-42508,2022-06-13,P-1,4,0.6,59.99,IK-2
IN-42867,2023-10-02,P-12,1,0.2,69.99,IK-2
IN-42935,2023-07-04,P-2,3,0.5,29.99,IK-2
IN-43617,2021-01-05,P-14,1,0.3,29.99,IK-2
IN-43714,2021-09-26,P-12,2,0.3,69.99,IK-2
IN-44091,2019-08-10,P-5,2,0.4,89.99,IK-2
IN-44291,2021-09-20,P-18,3,0.5,45,IK-2
IN-44377,2021-07-17,P-6,3,0.5,24.99,IK-2
IN-44562,2019-08-18,P-15,4,0.7,999,IK-2
IN-44610,2020-09-08,P-3,3,0.6,199,IK-2
IN-44718,2021-05-25,P-23,2,0.4,9.99,IK-2
IN-45222,2021-09-06,P-10,2,0.4,6.99,IK-2
IN-46314,2020-02-10,P-4,4,0.5,79.99,IK-2
IN-47094,2019-11-18,P-25,1,0.3,35,IK-2
IN-47550,2021-01-05,P-4,4,0.6,79.99,IK-2
IN-47859,2021-04-13,P-24,3,0.6,49.99,IK-2
IN-48373,2021-11-10,P-1,3,0.5,59.99,IK-2
IN-48443,2021-03-02,P-14,1,0.2,29.99,IK-2
IN-49147,2020-04-24,P-1,1,0.4,59.99,IK-2
IN-49858,2020-02-03,P-14,1,0.4,29.99,IK-2
IN-50237,2020-05-24,P-18,3,0.5,45,IK-2
IN-918,2023-01-30,P-120,2,0.4,129,IK-2
IN-3313,2022-12-19,P-137,1,0.4,79.99,IK-2
IN-5361,2023-03-10,P-54,4,0.6,39.99,IK-2
IN-7463,2022-05-22,P-6,2,0.3,24.99,IK-2
IN-9177,2023-12-11,P-67,4,0.6,179,IK-2
IN-17356,2021-07-20,P-112,2,0.4,29.99,IK-2
IN-17441,2022-02-09,P-73,2,0.5,799,IK-2
IN-18225,2021-04-07,P-39,1,0.3,99,IK-2
IN-18322,2022-06-12,P-81,1,0.2,999,IK-2
IN-18895,2021-10-09,P-136,3,0.4,199,IK-2
IN-20128,2022-03-07,P-123,2,0.4,249,IK-2
IN-20140,2021-11-23,P-45,3,0.6,59.99,IK-2
IN-20491,2022-02-11,P-79,2,0.5,159,IK-2
IN-20754,2023-06-28,P-166,3,0.6,49.99,IK-2
IN-20834,2022-03-18,P-124,2,0.4,299,IK-2
IN-22548,2021-04-07,P-36,2,0.4,39.99,IK-2
IN-23038,2022-03-14,P-124,2,0.4,299,IK-2
IN-23105,2022-07-02,P-150,3,0.6,35,IK-2
IN-23141,2022-12-10,P-131,1,0.4,699,IK-2
IN-23371,2023-12-26,P-140,3,0.6,129,IK-2
IN-24534,2023-06-02,P-66,4,0.5,5,IK-2
IN-25251,2023-01-12,P-108,1,0.2,5.99,IK-2
IN-25259,2022-03-01,P-148,2,0.4,999,IK-2
IN-25700,2023-12-02,P-124,1,0.4,299,IK-2
IN-25841,2023-08-05,P-174,1,0.3,19.99,IK-2
IN-26475,2022-02-11,P-57,2,0.3,79.99,IK-2
IN-26833,2022-03-16,P-149,4,0.7,19.99,IK-2
IN-26841,2023-04-26,P-90,4,0.5,179,IK-2
IN-27000,2023-05-16,P-146,2,0.5,249,IK-2
IN-27046,2021-11-06,P-66,2,0.5,5,IK-2
IN-27542,2021-02-26,P-32,1,0.2,89,IK-2
IN-27598,2021-06-11,P-152,3,0.5,59.99,IK-2
IN-28024,2023-12-21,P-149,1,0.3,19.99,IK-2
IN-28108,2021-05-16,P-153,4,0.6,9.99,IK-2
IN-28840,2021-12-17,P-115,2,0.5,79.99,IK-2
IN-28841,2023-09-04,P-82,1,0.4,199,IK-2
IN-28936,2022-01-07,P-38,3,0.5,14.99,IK-2
IN-29041,2023-11-27,P-164,2,0.4,39.99,IK-2
IN-29155,2022-11-19,P-31,3,0.4,19.99,IK-2
IN-29287,2022-11-11,P-139,1,0.4,29.99,IK-2
IN-30437,2021-12-19,P-145,1,0.4,179,IK-2
IN-30670,2021-07-15,P-132,3,0.4,249,IK-2
IN-31086,2021-10-03,P-66,3,0.4,5,IK-2
IN-31505,2023-04-27,P-50,4,0.5,199,IK-2
IN-31759,2023-11-14,P-145,2,0.4,179,IK-2
IN-32135,2022-10-17,P-42,4,0.7,89.99,IK-2
IN-32325,2022-01-01,P-13,3,0.4,699,IK-2
IN-32457,2022-12-11,P-19,1,0.3,89.99,IK-2
IN-32590,2022-02-01,P-91,2,0.3,119,IK-2
IN-32911,2023-05-27,P-116,4,0.5,149,IK-2
IN-34457,2023-07-04,P-64,2,0.3,9.99,IK-2
IN-34849,2022-12-03,P-33,1,0.4,49.99,IK-2
IN-34851,2022-03-01,P-25,4,0.7,35,IK-2
IN-36106,2023-02-21,P-159,4,0.6,149,IK-2
IN-36856,2023-12-26,P-17,1,0.4,279,IK-2
IN-37019,2023-05-16,P-12,1,0.2,69.99,IK-2
IN-37820,2022-12-19,P-10,3,0.4,6.99,IK-2
IN-37870,2023-02-08,P-18,1,0.2,45,IK-2
IN-38798,2023-05-23,P-1,2,0.4,59.99,IK-2
IN-39327,2023-07-15,P-3,3,0.4,199,IK-2
IN-40042,2023-05-25,P-6,4,0.5,24.99,IK-2
IN-40578,2023-11-22,P-25,4,0.6,35,IK-2
IN-42156,2022-05-31,P-2,3,0.6,29.99,IK-2
IN-42164,2023-12-24,P-25,1,0.3,35,IK-2
IN-42342,2023-10-10,P-11,3,0.6,24.99,IK-2
IN-42424,2023-08-24,P-16,1,0.2,129,IK-2
IN-42498,2023-01-06,P-5,1,0.3,89.99,IK-2
IN-42834,2022-11-03,P-6,3,0.4,24.99,IK-2
IN-42971,2023-04-25,P-5,4,0.7,89.99,IK-2
IN-43017,2023-06-27,P-20,4,0.7,199,IK-2
IN-43290,2022-06-30,P-10,2,0.4,6.99,IK-2
IN-43451,2019-04-06,P-10,1,0.4,6.99,IK-2
IN-43802,2020-02-12,P-11,3,0.6,24.99,IK-2
IN-43867,2020-08-22,P-18,2,0.4,45,IK-2
IN-43932,2021-04-02,P-6,1,0.2,24.99,IK-2
IN-44208,2021-05-28,P-24,3,0.6,49.99,IK-2
IN-44534,2021-02-18,P-10,4,0.6,6.99,IK-2
IN-44759,2019-07-26,P-21,4,0.7,129,IK-2
IN-46024,2019-12-03,P-15,3,0.4,999,IK-2
IN-46142,2019-07-10,P-11,3,0.6,24.99,IK-2
IN-46166,2021-11-03,P-12,2,0.3,69.99,IK-2
IN-46468,2021-09-25,P-17,3,0.6,279,IK-2
IN-46547,2021-03-15,P-22,1,0.2,159,IK-2
IN-46676,2021-06-07,P-7,2,0.4,59.99,IK-2
IN-46944,2019-10-17,P-5,4,0.5,89.99,IK-2
IN-47405,2020-07-06,P-4,4,0.7,79.99,IK-2
IN-48297,2019-11-30,P-1,2,0.3,59.99,IK-2
IN-48770,2020-11-08,P-5,3,0.6,89.99,IK-2
IN-48820,2019-04-10,P-17,2,0.4,279,IK-2
IN-49262,2019-05-08,P-7,2,0.3,59.99,IK-2
IN-49287,2019-03-09,P-3,2,0.5,199,IK-2
IN-49397,2020-05-17,P-16,2,0.4,129,IK-2
IN-49462,2019-09-20,P-4,4,0.7,79.99,IK-2
IN-49887,2019-01-13,P-5,4,0.5,89.99,IK-2
IN-670,2022-06-10,P-138,1,0.2,199,IK-2
IN-830,2023-02-06,P-131,4,0.5,699,IK-2
IN-1004,2022-09-25,P-44,2,0.4,59.99,IK-2
IN-1880,2022-11-07,P-28,3,0.5,5.99,IK-2
IN-2140,2022-05-07,P-112,1,0.4,29.99,IK-2
IN-2702,2021-12-25,P-6,3,0.4,24.99,IK-2
IN-4205,2022-09-14,P-89,1,0.3,599,IK-2
IN-4285,2021-07-17,P-142,2,0.3,25,IK-2
IN-5017,2022-07-17,P-168,4,0.7,199,IK-2
IN-5255,2023-09-02,P-153,1,0.2,9.99,IK-2
IN-5708,2022-03-02,P-171,4,0.6,39.99,IK-2
IN-5749,2022-05-04,P-13,1,0.3,699,IK-2
IN-6239,2022-09-10,P-114,2,0.5,99,IK-2
IN-6884,2022-06-01,P-137,3,0.5,79.99,IK-2
IN-7005,2023-03-17,P-163,1,0.2,59.99,IK-2
IN-7128,2023-03-15,P-116,4,0.6,149,IK-2
IN-7562,2021-02-03,P-110,1,0.2,299,IK-2
IN-7805,2023-06-10,P-32,3,0.6,89,IK-2
IN-8792,2022-01-04,P-68,4,0.6,29.99,IK-2
IN-9112,2021-04-08,P-3,2,0.5,199,IK-2
IN-9314,2021-10-05,P-90,1,0.2,179,IK-2
IN-9815,2022-05-05,P-66,1,0.3,5,IK-2
IN-9885,2023-03-08,P-105,1,0.3,79.99,IK-2
IN-10105,2021-12-13,P-103,3,0.5,59.99,IK-2
IN-10208,2022-11-08,P-34,1,0.4,125,IK-2
IN-10336,2022-06-01,P-167,1,0.3,119,IK-2
IN-10794,2021-03-20,P-146,4,0.5,249,IK-2
IN-11234,2021-11-02,P-22,3,0.6,159,IK-2
IN-11966,2021-04-08,P-56,2,0.5,7.99,IK-2
IN-12355,2021-05-16,P-169,2,0.3,89,IK-2
IN-12580,2022-08-08,P-91,2,0.5,119,IK-2
IN-12773,2022-04-10,P-69,3,0.4,5.99,IK-2
IN-12873,2023-08-30,P-69,1,0.3,5.99,IK-2
IN-12909,2022-01-08,P-129,2,0.3,349,IK-2
IN-13210,2021-01-19,P-148,2,0.4,999,IK-2
IN-13979,2022-10-31,P-45,1,0.3,59.99,IK-2
IN-14310,2023-12-19,P-151,4,0.5,159,IK-2
IN-14986,2023-05-20,P-129,3,0.4,349,IK-2
IN-15415,2023-09-04,P-20,3,0.6,199,IK-2
IN-16621,2021-04-02,P-138,4,0.5,199,IK-2
IN-16934,2021-03-25,P-130,1,0.4,149,IK-2
IN-17458,2021-12-21,P-27,1,0.4,149,IK-2
IN-17964,2022-05-07,P-146,2,0.3,249,IK-2
IN-18213,2022-01-23,P-34,1,0.4,125,IK-2
IN-18248,2023-10-20,P-153,2,0.5,9.99,IK-2
IN-18477,2022-07-18,P-42,4,0.7,89.99,IK-2
IN-19109,2021-01-18,P-11,3,0.6,24.99,IK-2
IN-19839,2021-03-28,P-44,3,0.6,59.99,IK-2
IN-20138,2023-08-28,P-85,1,0.4,29.99,IK-2
IN-20212,2021-05-16,P-3,2,0.3,199,IK-2
IN-20645,2021-11-22,P-170,3,0.4,79.99,IK-2
IN-21560,2023-12-27,P-1,3,0.6,59.99,IK-2
IN-21736,2021-04-23,P-68,1,0.2,29.99,IK-2
IN-22235,2022-10-19,P-55,2,0.3,39.99,IK-2
IN-22975,2021-08-26,P-93,2,0.4,19.99,IK-2
IN-23124,2021-11-09,P-118,4,0.5,7.99,IK-2
IN-24284,2023-01-20,P-126,1,0.4,4.99,IK-2
IN-24829,2023-07-01,P-86,3,0.5,49.99,IK-2
IN-24954,2022-08-15,P-134,3,0.5,29.99,IK-2
IN-25372,2022-09-29,P-36,3,0.5,39.99,IK-2
IN-27267,2022-07-12,P-45,4,0.7,59.99,IK-2
IN-27451,2023-03-02,P-135,3,0.6,7.99,IK-2
IN-27780,2023-06-30,P-98,1,0.3,199,IK-2
IN-27972,2022-05-06,P-28,2,0.4,5.99,IK-2
IN-28215,2021-01-11,P-172,1,0.3,899,IK-2
IN-28293,2023-03-23,P-86,1,0.4,49.99,IK-2
IN-28725,2021-03-25,P-48,4,0.7,199,IK-2
IN-28906,2023-08-10,P-103,1,0.2,59.99,IK-2
IN-29438,2021-10-24,P-169,2,0.4,89,IK-2
IN-29462,2023-02-20,P-55,1,0.4,39.99,IK-2
IN-29515,2022-11-09,P-40,3,0.6,34.99,IK-2
IN-30543,2022-08-04,P-138,1,0.2,199,IK-2
IN-30681,2022-12-25,P-47,4,0.6,3.99,IK-2
IN-31523,2023-05-11,P-136,3,0.4,199,IK-2
IN-32591,2022-06-18,P-102,1,0.4,4.99,IK-2
IN-32691,2023-03-28,P-14,4,0.6,29.99,IK-2
IN-32960,2022-01-16,P-84,2,0.3,499,IK-2
IN-33514,2023-02-09,P-33,3,0.5,49.99,IK-2
IN-33520,2023-07-13,P-21,4,0.6,129,IK-2
IN-33936,2023-10-01,P-163,3,0.5,59.99,IK-2
IN-34369,2022-04-12,P-153,2,0.4,9.99,IK-2
IN-34828,2022-06-01,P-87,2,0.3,99,IK-2
IN-35392,2023-03-30,P-68,4,0.7,29.99,IK-2
IN-35417,2023-11-27,P-27,1,0.3,149,IK-2
IN-36166,2023-06-07,P-144,4,0.7,149,IK-2
IN-36429,2022-11-10,P-13,4,0.5,699,IK-2
IN-36511,2022-05-03,P-16,4,0.6,129,IK-2
IN-36831,2023-04-04,P-7,2,0.3,59.99,IK-2
IN-36850,2023-09-08,P-1,4,0.5,59.99,IK-2
IN-37741,2022-09-28,P-23,4,0.7,9.99,IK-2
IN-38107,2023-07-24,P-5,4,0.7,89.99,IK-2
IN-38449,2023-05-27,P-16,2,0.3,129,IK-2
IN-38936,2022-07-29,P-1,4,0.7,59.99,IK-2
IN-39387,2023-08-04,P-24,2,0.3,49.99,IK-2
IN-39492,2022-09-24,P-14,2,0.5,29.99,IK-2
IN-40063,2023-10-01,P-20,1,0.2,199,IK-2
IN-40171,2023-04-28,P-8,4,0.7,99.99,IK-2
IN-40486,2023-03-25,P-16,2,0.5,129,IK-2
IN-40626,2022-01-04,P-18,1,0.2,45,IK-2
IN-40750,2023-11-10,P-5,4,0.5,89.99,IK-2
IN-41058,2023-01-01,P-21,1,0.4,129,IK-2
